Year Local,Month Local,Day Local,Hour Local,Year UTC,Month UTC,Day UTC,Hour UTC,Cavok Reported,Cloud Ceiling (m),Cloud Cover Fraction,Cloud Cover Fraction 1,Cloud Cover Fraction 2,Cloud Cover Fraction 3,Cloud Cover Fraction 4,Cloud Cover Fraction 5,Cloud Cover Fraction 6,Cloud Height (m) 1,Cloud Height (m) 2,Cloud Height (m) 3,Cloud Height (m) 4,Cloud Height (m) 5,Cloud Height (m) 6,Dew Point (C),Humidity Fraction,Precipitation One Hour (mm),Pressure Altimeter (mbar),Pressure Sea Level (mbar),Pressure Station (mbar),Snow Depth (cm),Temperature (C),Visibility (km),Weather Code 1,Weather Code 1/ Description,Weather Code 2,Weather Code 2/ Description,Weather Code 3,Weather Code 3/ Description,Weather Code 4,Weather Code 4/ Description,Weather Code 5,Weather Code 5/ Description,Weather Code 6,Weather Code 6/ Description,Weather Code Most Severe / Icon Code,Weather Code Most Severe,Weather Code Most Severe / Description,Wind Direction (degrees),Wind Gust (m/s),Wind Speed (m/s)
2014.0,1.0,4.0,7.0,2014.0,1.0,4.0,12.0,0,,0,0,,,,,,,,,,,,-12.2,0.6191,0,1013.5,1014.9,983.6,,-6.1,16.093,,,,,,,,,,,,,0,,,200,11.8,7.7
2014.0,1.0,4.0,8.0,2014.0,1.0,4.0,13.0,0,,0,0,,,,,,,,,,,,-12.2,0.5959,0,1013.2,1014.5,983.3,,-5.6,16.093,,,,,,,,,,,,,0,,,200,12.4,8.8
2014.0,1.0,4.0,9.0,2014.0,1.0,4.0,14.0,0,,0,0,,,,,,,,,,,,-11.7,0.5927,0,1013.2,1014.5,983.3,,-5,16.093,,,,,,,,,,,,,0,,,200,11.8,10.3
2014.0,1.0,4.0,10.0,2014.0,1.0,4.0,15.0,0,,0,0,,,,,,,,,,,,-11.1,0.5943,0,1013.5,1015,983.6,,-4.4,16.093,,,,,,,,,,,,,0,,,210,,6.7
2014.0,1.0,4.0,11.0,2014.0,1.0,4.0,16.0,0,,0,0,,,,,,,,,,,,-9.4,0.6034,0,1014.6,1015.7,984.6,,-2.8,16.093,,,,,,,,,,,,,0,,,220,,8.2
2014.0,1.0,4.0,12.0,2014.0,1.0,4.0,17.0,0,,0,0,,,,,,,,,,,,-8.3,0.6062,0,1013.5,1014.8,983.6,,-1.7,16.093,,,,,,,,,,,,,0,,,210,,7.7
2014.0,1.0,4.0,13.0,2014.0,1.0,4.0,18.0,0,,0,0,,,,,,,,,,,,-7.2,0.6318,0,1012.9,1013.9,982.9,,-1.1,16.093,,,,,,,,,,,,,0,,,210,,7.7
2014.0,1.0,4.0,14.0,2014.0,1.0,4.0,19.0,0,,0,0,,,,,,,,,,,,-6.7,0.633,0,1012.5,1013.5,982.6,,-0.6,16.093,,,,,,,,,,,,,0,,,210,,7.7
2014.0,1.0,4.0,15.0,2014.0,1.0,4.0,20.0,0,,0,0,,,,,,,,,,,,-6.1,0.6345,0,1012.5,1013.7,982.6,,0,16.093,,,,,,,,,,,,,0,,,230,,6.7
2014.0,1.0,4.0,16.0,2014.0,1.0,4.0,21.0,0,,0.5,0.5,,,,,,2743,,,,,,-6.1,0.6345,0,1013.2,1014.2,983.3,,0,16.093,,,,,,,,,,,,,0,,,220,,7.2
2014.0,1.0,4.0,17.0,2014.0,1.0,4.0,22.0,0,3353,0.9,0.5,0.9,,,,,2743,3353,,,,,-6.1,0.6345,0,1013.5,1014.8,983.6,,0,16.093,,,,,,,,,,,,,0,,,200,,5.1
2014.0,1.0,4.0,18.0,2014.0,1.0,4.0,23.0,0,,0.25,0.25,,,,,,3353,,,,,,-5.6,0.6887,0,1014.2,1015.3,984.3,,-0.6,16.093,,,,,,,,,,,,,0,,,210,,4.1
2014.0,1.0,4.0,19.0,2014.0,1.0,5.0,0.0,0,3048,0.9,0.9,,,,,,3048,,,,,,-5.6,0.6887,0,1014.9,1015.9,984.9,,-0.6,16.093,,,,,,,,,,,,,0,,,220,,3.1
2014.0,1.0,4.0,20.0,2014.0,1.0,5.0,1.0,0,1189,1,1,,,,,,1189,,,,,,-5.6,0.6887,0,1015.2,1016.3,985.3,,-0.6,16.093,,,,,,,,,,,,,0,,,210,,2.1
2014.0,1.0,4.0,21.0,2014.0,1.0,5.0,2.0,0,1189,1,0.9,0.9,1,,,,1189,2134,2591,,,,-5.6,0.6887,0,1015.2,1016.1,985.3,,-0.6,16.093,,,,,,,,,,,,,0,,,170,,2.1
2014.0,1.0,4.0,22.0,2014.0,1.0,5.0,3.0,0,1128,1,0.9,1,,,,,1128,1981,,,,,-5,0.69,0,1015.2,1016.1,985.3,,0,16.093,,,,,,,,,,,,,0,,,180,,2.6
2014.0,1.0,4.0,23.0,2014.0,1.0,5.0,4.0,0,1067,1,0.9,1,,,,,1067,1981,,,,,-5,0.69,0,1015.6,1016.4,985.6,,0,16.093,,,,,,,,,,,,,0,,,,,0
2014.0,1.0,5.0,0.0,2014.0,1.0,5.0,5.0,0,1128,1,1,,,,,,1128,,,,,,-4.4,0.7543,0,1015.2,1016.3,985.3,,-0.6,16.093,,,,,,,,,,,,,0,,,,,0
2014.0,1.0,5.0,1.0,2014.0,1.0,5.0,6.0,0,1128,1,1,,,,,,1128,,,,,,-3.9,0.8124,0,1015.6,1016.3,985.6,,-1.1,14.484,,,,,,,,,,,,,0,,,,,0
2014.0,1.0,5.0,2.0,2014.0,1.0,5.0,7.0,0,1006,1,1,,,,,,1006,,,,,,-3.9,0.8124,0,1015.2,1016.1,985.3,,-1.1,12.875,,,,,,,,,,,,,0,,,80,,1.5
